68.10521582	E4c11	0.3	4100.6	3.729	27	8250.221	191	0.6612	1.05	0.27	13545	0.26816841
19.52819063	E4c12	0.3	4100.6	5.905	27	8250.221	191	0.1653	1.05	0.75	13545	0.16934801
21.48258291	E4c13	0.3	4100.6	6.702	27	8250.221	191	0.1653	1.05	0.75	13545	0.149209191
19.96604087	E4c14	0.3	4100.6	1.533	27	8250.221	191	0.5307	1.05	0.75	13545	0.652315721
43.6626345	E4c15	0.3	4100.6	1.987	27	8250.221	191	0.435	1.05	0.27	13545	0.503271263
30.95268416	E4c16	0.3	4100.6	5.905	27	8250.221	191	0.5394	1.05	0.75	13545	0.16934801
36.82955507	E4c17	0.3	4100.6	6.243	27	8250.221	191	0.7047	1.05	0.75	13545	0.160179401
27.22254549	E4c18	0.3	4100.6	2.867	27	8250.221	191	0.6612	1.05	0.75	13545	0.348796652
36.93042021	E4c19	0.3	4100.6	5.7424	27	8250.221	191	0.7482	1.05	0.75	13545	0.174143215
80.67884694	E4c20	0.3	4100.6	5.6928	27	8250.221	191	0.7482	1.05	0.27	13545	0.175660483
 
												
												
